,date_hour,client,device_type,time_zone,os_name,browser_name,ad_unit,size,bidder,bid_range,media_type,request_count,response_count,prebid_win_count,win_count,sum_bid,sum_time_to_respond,median,min_bid,max_bid,avg_bid,sum_2nd_highest_bid,sum_prebid_winning_bid,sum_winning_bid,sum_nobid,sum_timeout
117,2021-04-11T01:00:00,asc126828,Desktop,Europe/Moscow,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-InPost-8_1_24,310x260, , ,display,40,0,,,,,,,,,,,,,
118,2021-04-11T01:00:00,asc126828,Desktop,Europe/Moscow,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-InPost-8_1_35,468x60, , ,display,40,0,,,,,,,,,,,,,
119,2021-04-11T01:00:00,asc126828,Desktop,Europe/Moscow,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-InPost-8_1_42,728x90, , ,display,40,0,,,,,,,,,,,,,
120,2021-04-11T01:00:00,asc126828,Desktop,Pacific/Honolulu,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-SideBar-1,300x250,onemobile,2.5-2.6,display,7,7,6,,17.96564,6227,2.56652,2.56652,2.56652,2.56652,,15.39912,,,
121,2021-04-11T01:00:00,asc126828,Desktop,UTC,Windows,Chrome-59.0307186,div-gpt-ad-BT-D-InPost-8_1_24,310x260, , ,display,20,0,,,,,,,,,,,,,
122,2021-04-11T01:00:00,asc126828,Desktop,America/Chicago,Windows,Chrome-86.04240198,div-gpt-ad-BT-D-O-300x250-3,300x250,appnexus,0.5-0.6,display,3,3,,,1.61441181,1434,,0.52668891,0.5467671,0.53813727,,,,,
123,2021-04-11T01:00:00,asc126828,Desktop,America/Chicago,Windows,Chrome-86.04240198,div-gpt-ad-BT-D-Responsive-AF,728x90,ix,0.2-0.3,display,6,6,,,1.577,2534,0.2375,0.2375,0.2755,0.26283333,0.2755,,,,
124,2021-04-11T01:00:00,asc126828,Desktop,America/Chicago,Windows,Chrome-86.04240198,div-gpt-ad-BT-D-Responsive-AF,728x90,medianet,0.2-0.3,display,3,3,,,0.84788,2390,,0.2585,0.29892,0.28262667,,,,,
125,2021-04-11T01:00:00,asc126828,Desktop,America/Chicago,Windows,Chrome-86.04240198,div-gpt-ad-BT-D-Responsive-B,468x60, , ,display,72,0,,,,,,,,,,,,,
126,2021-04-11T01:00:00,asc126828,Desktop,America/Chicago,Windows,Chrome-86.04240198,div-gpt-ad-BT-D-Responsive-BF,728x90,rhythmone,0.2-0.3,display,3,3,,,0.837,2789,,0.279,0.279,0.279,,,,,
127,2021-04-11T01:00:00,asc126828,Desktop,America/Chicago,Windows,Chrome-86.04240198,div-gpt-ad-BT-D-Responsive-T,728x90,criteo,0.4-0.5,display,5,5,,,2.32980554,2501,,0.42423813,0.49937621,0.46596111,0.49937621,,,,
128,2021-04-11T01:00:00,asc126828,Desktop,America/Chicago,Windows,Chrome-86.04240198,div-gpt-ad-BT-D-Responsive-T,728x90,pubmatic,0.2-0.3,display,4,4,,,0.9494,2196,,0.2162,0.2444,0.23735,,,,,
129,2021-04-11T01:00:00,asc126828,Desktop,America/Chicago,Windows,Chrome-86.04240198,div-gpt-ad-BT-D-Responsive-T,728x90,sharethrough,0.6-0.7,display,1,1,,,0.620775,588,,0.620775,0.620775,0.620775,,,,,
130,2021-04-11T01:00:00,asc126828,Desktop,America/Chicago,Windows,Chrome-86.04240198,div-gpt-ad-BT-D-SideBar-1,300x250,ix,0.3-0.4,display,6,6,,,2.128,2810,,0.3325,0.3895,0.35466667,,,,,
131,2021-04-11T01:00:00,asc126828,Desktop,America/Chicago,Windows,Chrome-86.04240198,div-gpt-ad-BT-D-SideBar-1,300x250,openx,0.3-0.4,display,3,3,,,0.95931,3532,,0.31977,0.31977,0.31977,,,,,
132,2021-04-11T01:00:00,asc126828,Desktop,America/Chicago,Windows,Chrome-86.04240198,div-gpt-ad-BT-D-SideBar-T,160x600,rhythmone,0.3-0.4,display,1,1,,,0.38409,639,,0.38409,0.38409,0.38409,,,,,
133,2021-04-11T01:00:00,asc126828,Desktop,America/Chicago,Windows,Chrome-86.04240198,div-gpt-ad-BT-D-SideBar-T,300x600,emx_digital,0.5-0.6,display,1,1,,,0.59737256,1117,,0.59737256,0.59737256,0.59737256,,,,,
134,2021-04-11T01:00:00,asc126828,Desktop,America/Chicago,Windows,Chrome-86.04240198,div-gpt-ad-BT-D-Sidebar-B,300x250,appnexus,0.9-1,display,1,1,,,0.96525495,765,0.96525495,0.96525495,0.96525495,0.96525495,,,,,
135,2021-04-11T01:00:00,asc126828,Desktop,America/Chicago,Windows,Chrome-86.04240198,div-gpt-ad-BT-D-Sidebar-B,300x250,medianet,0.2-0.3,display,7,7,,,1.86778,5129,,0.25192,0.27918,0.26682571,,,,,
136,2021-04-11T01:00:00,asc126828,Desktop,America/Chicago,Windows,Chrome-86.04240198,div-gpt-ad-BT-D-Sidebar-B,300x250,onemobile,0.2-0.3,display,6,6,,,1.73888,5024,,0.27588,0.2926,0.28981333,,,,,
137,2021-04-11T01:00:00,asc126828,Desktop,America/Chicago,Windows,Chrome-86.04240198,div-gpt-ad-BT-D-Sidebar-B,300x250,pubmatic,0.9-1,display,1,1,,,0.94,556,0.94,0.94,0.94,0.94,,,,,
138,2021-04-11T01:00:00,asc126828,Desktop,America/Chicago,Windows,Chrome-86.04240198,div-gpt-ad-BT-D-UnderImage-1,728x90,ix,0.2-0.3,display,2,2,,,0.532,1345,,0.266,0.266,0.266,0.266,,,,
139,2021-04-11T01:00:00,asc126828,Desktop,America/Chicago,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-Footers,728x90,appnexus,0.1-0.2,display,9,9,,,1.1119284,10658,0.14093046,0.10406187,0.143055,0.1235476,,,,,
140,2021-04-11T01:00:00,asc126828,Desktop,America/Chicago,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-Footers,728x90,ix,0.4-0.5,display,1,1,,,0.4845,891,,0.4845,0.4845,0.4845,,,,,
141,2021-04-11T01:00:00,asc126828,Desktop,America/Chicago,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-Footers,728x90,onemobile,0.5-0.6,display,8,8,3,,4.28248106,4133,0.5434,0.50094207,0.56012,0.53531013,,1.57337959,,,
142,2021-04-11T01:00:00,asc126828,Desktop,America/Chicago,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-Footers,728x90,pubmatic,0-0.1,display,55,55,5,,3.0644,26823,,0.0094,0.094,0.05571636,,0.3478,,,
143,2021-04-11T01:00:00,asc126828,Desktop,America/Chicago,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-Footers,728x90,pulsepoint,4.9-5,display,1,1,1,,4.9,481,4.9,4.9,4.9,4.9,,4.9,,,
144,2021-04-11T01:00:00,asc126828,Desktop,America/Chicago,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-Footers,728x90,rhythmone,0.3-0.4,display,6,6,3,,2.117331,5238,,0.312945,0.381765,0.3528885,,1.074894,,,
145,2021-04-11T01:00:00,asc126828,Desktop,America/Chicago,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-Footers,970x90,medianet,0.1-0.2,display,2,2,,,0.21244,1689,,0.10622,0.10622,0.10622,,,,,
146,2021-04-11T01:00:00,asc126828,Desktop,America/Chicago,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-InLine-1,300x250,emx_digital,1.5-1.6,display,1,1,1,,1.5550555,311,1.5550555,1.5550555,1.5550555,1.5550555,,1.5550555,,,
147,2021-04-11T01:00:00,asc126828,Desktop,America/Chicago,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-InLine-1,300x250,ix,1.7-1.8,display,1,1,1,,1.71,628,1.71,1.71,1.71,1.71,,1.71,,,
148,2021-04-11T01:00:00,asc126828,Desktop,America/Chicago,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-InLine-1,300x250,onemobile,1.5-1.6,display,2,2,2,,3.1768,1907,1.5884,1.5884,1.5884,1.5884,,3.1768,,,
149,2021-04-11T01:00:00,asc126828,Desktop,America/Chicago,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-InLine-1,300x250,rhythmone,2-2.1,display,1,1,1,,2.03019,599,2.03019,2.03019,2.03019,2.03019,,2.03019,,,
150,2021-04-11T01:00:00,asc126828,Desktop,America/Chicago,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-InLine-1,300x250,rubicon,0.5-0.6,display,5,5,,,2.66770152,2697,0.53955,0.50024304,0.5742,0.5335403,,,,,
151,2021-04-11T01:00:00,asc126828,Desktop,America/Chicago,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-InLine-1,300x250,rubicon,0.7-0.8,display,1,1,,,0.74615112,438,0.74615112,0.74615112,0.74615112,0.74615112,,,,,
152,2021-04-11T01:00:00,asc126828,Desktop,America/Chicago,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-InLine-1,300x250,triplelift,0.3-0.4,display,12,12,2,,3.82833,7197,,0.30195,0.3861,0.3190275,,0.6039,,,
153,2021-04-11T01:00:00,asc126828,Desktop,America/Chicago,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-InLine-1,300x250,undertone,0.9-1,display,4,4,1,1,3.84,3057,,0.96,0.96,0.96,,0.96,0.96,,
154,2021-04-11T01:00:00,asc126828,Desktop,America/Chicago,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-InPost-1_2_1,728x90,triplelift,0.1-0.2,display,1,1,,,0.17127,360,0.17127,0.17127,0.17127,0.17127,,,,,
155,2021-04-11T01:00:00,asc126828,Desktop,America/Chicago,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-InPost-2_1_2,300x250,triplelift,0.5-0.6,display,1,1,,,0.53361,539,0.53361,0.53361,0.53361,0.53361,,,,,
156,2021-04-11T01:00:00,asc126828,Desktop,America/Chicago,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-InPost-2_1_2,468x60, , ,display,19,0,,,,,,,,,,,,,
157,2021-04-11T01:00:00,asc126828,Desktop,America/Chicago,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-InPost-2_2_2,468x60, , ,display,38,0,,,,,,,,,,,,,
158,2021-04-11T01:00:00,asc126828,Desktop,America/Chicago,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-InPost-3_1_3,336x280, , ,display,16,0,,,,,,,,,,,,,
159,2021-04-11T01:00:00,asc126828,Desktop,America/Chicago,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-InPost-3_1_3,336x280,criteo,0-0.1,display,1,1,,,0.08006146,356,0.08006146,0.08006146,0.08006146,0.08006146,,,,,
160,2021-04-11T01:00:00,asc126828,Desktop,America/Chicago,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-InPost-4_1_10,336x280, , ,display,47,0,,,,,,,,,,,,,
161,2021-04-11T01:00:00,asc126828,Desktop,America/Chicago,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-InPost-4_1_10,336x280,ix,0-0.1,display,1,1,,,0.076,294,0.076,0.076,0.076,0.076,,,,,
162,2021-04-11T01:00:00,asc126828,Desktop,America/Chicago,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-InPost-4_1_11,300x250, , ,display,14,0,,,,,,,,,,,,,
163,2021-04-11T01:00:00,asc126828,Desktop,America/Chicago,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-InPost-4_1_11,728x90,medianet,0.3-0.4,display,1,1,,,0.3995,338,0.3995,0.3995,0.3995,0.3995,,,,,
164,2021-04-11T01:00:00,asc126828,Desktop,America/Chicago,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-InPost-4_1_13,468x60, , ,display,16,0,,,,,,,,,,,,,
165,2021-04-11T01:00:00,asc126828,Desktop,America/Chicago,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-InPost-4_1_16,336x280,criteo,0-0.1,display,1,1,,,0.04245034,92,0.04245034,0.04245034,0.04245034,0.04245034,,,,,
166,2021-04-11T01:00:00,asc126828,Desktop,America/Chicago,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-InPost-4_1_16,336x280,pubmatic,0-0.1,display,1,1,,,0.0658,199,0.0658,0.0658,0.0658,0.0658,,,,,
167,2021-04-11T01:00:00,asc126828,Desktop,America/Chicago,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-InPost-4_1_18,728x90,triplelift,0.1-0.2,display,1,1,,,0.14157,410,0.14157,0.14157,0.14157,0.14157,0.14157,,,,
168,2021-04-11T01:00:00,asc126828,Desktop,America/Chicago,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-InPost-4_1_24,336x280,ix,0-0.1,display,1,1,,,0.038,255,,0.038,0.038,0.038,0.038,,,,
169,2021-04-11T01:00:00,asc126828,Desktop,America/Chicago,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-InPost-4_1_26,300x250,ix,0-0.1,display,1,1,,,0.0475,275,0.0475,0.0475,0.0475,0.0475,0.0475,,,,
170,2021-04-11T01:00:00,asc126828,Desktop,America/Chicago,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-InPost-4_1_28,336x280,criteo,0-0.1,display,1,1,,,0.03483438,60,0.03483438,0.03483438,0.03483438,0.03483438,,,,,
171,2021-04-11T01:00:00,asc126828,Desktop,America/Chicago,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-InPost-4_1_30,336x280,ix,0-0.1,display,1,1,,,0.038,176,,0.038,0.038,0.038,,,,,
172,2021-04-11T01:00:00,asc126828,Desktop,America/Chicago,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-InPost-4_1_30,728x90, , ,display,14,0,,,,,,,,,,,,,
173,2021-04-11T01:00:00,asc126828,Desktop,America/Chicago,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-InPost-4_1_33,336x280,criteo,0-0.1,display,1,1,,,0.04064158,89,0.04064158,0.04064158,0.04064158,0.04064158,,,,,
174,2021-04-11T01:00:00,asc126828,Desktop,America/Chicago,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-InPost-4_1_34,336x280,ix,0-0.1,display,1,1,,,0.019,235,,0.019,0.019,0.019,,,,,
175,2021-04-11T01:00:00,asc126828,Desktop,America/Chicago,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-InPost-4_1_34,728x90, , ,display,14,0,,,,,,,,,,,,,
176,2021-04-11T01:00:00,asc126828,Desktop,America/Chicago,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-InPost-4_1_34,728x90,medianet,0.4-0.5,display,1,1,,,0.44368,320,0.44368,0.44368,0.44368,0.44368,,,,,
177,2021-04-11T01:00:00,asc126828,Desktop,America/Chicago,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-InPost-4_1_34,728x90,triplelift,0.5-0.6,display,1,1,,,0.55044,197,0.55044,0.55044,0.55044,0.55044,,,,,
178,2021-04-11T01:00:00,asc126828,Desktop,America/Chicago,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-InPost-4_1_39,300x250,pubmatic,0-0.1,display,1,1,,,0.0658,122,0.0658,0.0658,0.0658,0.0658,,,,,
179,2021-04-11T01:00:00,asc126828,Desktop,America/Chicago,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-InPost-4_1_4,300x250,sovrn,0.2-0.3,display,1,1,,,0.27468723,378,0.27468723,0.27468723,0.27468723,0.27468723,,,,,
180,2021-04-11T01:00:00,asc126828,Desktop,America/Chicago,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-InPost-4_1_4,728x90,rhythmone,0.3-0.4,display,1,1,,,0.319455,648,0.319455,0.319455,0.319455,0.319455,,,,,
181,2021-04-11T01:00:00,asc126828,Desktop,America/Chicago,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-InPost-4_1_5,336x280,criteo,0-0.1,display,1,1,,,0.06877589,357,0.06877589,0.06877589,0.06877589,0.06877589,,,,,
182,2021-04-11T01:00:00,asc126828,Desktop,America/Chicago,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-InPost-4_1_5,336x280,ix,0-0.1,display,1,1,,,0.076,478,0.076,0.076,0.076,0.076,,,,,
183,2021-04-11T01:00:00,asc126828,Desktop,America/Chicago,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-InPost-4_1_7,300x250, , ,display,13,0,,,,,,,,,,,,,
184,2021-04-11T01:00:00,asc126828,Desktop,America/Chicago,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-InPost-4_1_7,300x250,rhythmone,0.3-0.4,display,1,1,,,0.323826,391,0.323826,0.323826,0.323826,0.323826,,,,,
185,2021-04-11T01:00:00,asc126828,Desktop,America/Chicago,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-InPost-4_1_9,300x250,onemobile,0.5-0.6,display,1,1,,,0.5016,365,0.5016,0.5016,0.5016,0.5016,,,,,
186,2021-04-11T01:00:00,asc126828,Desktop,America/Chicago,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-InPost-4_1_9,300x250,triplelift,0.4-0.5,display,1,1,,,0.49302,182,0.49302,0.49302,0.49302,0.49302,,,,,
187,2021-04-11T01:00:00,asc126828,Desktop,America/Chicago,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-InPost-4_2_5,300x250,onemobile,0.2-0.3,display,1,1,,,0.209,411,0.209,0.209,0.209,0.209,,,,,
188,2021-04-11T01:00:00,asc126828,Desktop,America/Chicago,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-InPost-5_2_1,300x250,ix,0-0.1,display,1,1,,,0.095,1855,,0.095,0.095,0.095,,,,,
189,2021-04-11T01:00:00,asc126828,Desktop,America/Chicago,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-InPost-5_2_1,336x280, , ,display,17,0,,,,,,,,,,,,,
190,2021-04-11T01:00:00,asc126828,Desktop,America/Chicago,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-InPost-6_1_6,300x250,medianet,3.2-3.3,display,1,1,1,,3.20916,194,3.20916,3.20916,3.20916,3.20916,,3.20916,,,
191,2021-04-11T01:00:00,asc126828,Desktop,America/Chicago,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-InPost-7_1_11,300x250,ix,0-0.1,display,1,1,1,,0.076,370,0.076,0.076,0.076,0.076,0.076,0.076,,,
192,2021-04-11T01:00:00,asc126828,Desktop,America/Chicago,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-InPost-7_1_3,468x60, , ,display,100,0,,,,,,,,,,,,,
193,2021-04-11T01:00:00,asc126828,Desktop,America/Chicago,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-InPost-8_1_14,300x250,medianet,3.1-3.2,display,1,1,1,,3.18566,236,3.18566,3.18566,3.18566,3.18566,,3.18566,,,
194,2021-04-11T01:00:00,asc126828,Desktop,America/Chicago,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-InPost-8_1_15,728x90,medianet,0.1-0.2,display,1,1,1,,0.16826,282,0.16826,0.16826,0.16826,0.16826,,0.16826,,,
195,2021-04-11T01:00:00,asc126828,Desktop,America/Chicago,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-InPost-8_1_39,300x250,onemobile,0.2-0.3,display,1,1,,,0.26813361,281,0.26813361,0.26813361,0.26813361,0.26813361,,,,,
196,2021-04-11T01:00:00,asc126828,Desktop,America/Chicago,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-InPost-8_1_4,300x250,ix,0-0.1,display,1,1,,,0.0285,1037,0.0285,0.0285,0.0285,0.0285,,,,,
197,2021-04-11T01:00:00,asc126828,Desktop,America/Chicago,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-InPost-8_1_4,310x260, , ,display,100,0,,,,,,,,,,,,,
198,2021-04-11T01:00:00,asc126828,Desktop,America/Chicago,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-O-300x250-1,300x250, , ,display,4778,0,,,,,,,,,,,,,
199,2021-04-11T01:00:00,asc126828,Desktop,America/Chicago,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-O-300x250-1,300x250,ix,4.8-4.9,display,1,1,,1,4.883,372,4.883,4.883,4.883,4.883,,,4.883,,
200,2021-04-11T01:00:00,asc126828,Desktop,America/Chicago,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-O-300x250-1,300x250,openx,1.3-1.4,display,1,1,,,1.37511,770,,1.37511,1.37511,1.37511,,,,,
201,2021-04-11T01:00:00,asc126828,Desktop,America/Chicago,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-O-300x250-1,300x250,rhythmone,0.3-0.4,display,3,3,2,,1.055922,2468,,0.303645,0.385392,0.351974,0.385392,0.67053,,,
202,2021-04-11T01:00:00,asc126828,Desktop,America/Chicago,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-O-300x250-2,300x250,appnexus,0.4-0.5,display,9,9,2,,4.07383614,8269,,0.40618116,0.49254381,0.45264846,0.49254381,0.89872497,,,
203,2021-04-11T01:00:00,asc126828,Desktop,America/Chicago,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-O-300x250-2,300x250,medianet,0.2-0.3,display,41,41,5,,9.54476,37164,0.2397,0.20116,0.27448,0.23279902,,1.16372,,,
204,2021-04-11T01:00:00,asc126828,Desktop,America/Chicago,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-O-300x250-2,300x250,openx,1.1-1.2,display,2,2,1,1,2.26908,1567,1.13454,1.12563,1.14345,1.13454,1.12563,1.12563,1.14345,,
205,2021-04-11T01:00:00,asc126828,Desktop,America/Chicago,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-O-300x250-2,300x250,pubmatic,0.5-0.6,display,4,4,1,,2.1244,2845,,0.5076,0.5734,0.5311,0.5734,0.5358,,,
206,2021-04-11T01:00:00,asc126828,Desktop,America/Chicago,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-O-300x250-2,300x250,pulsepoint,0.3-0.4,display,1,1,,,0.3528,650,0.3528,0.3528,0.3528,0.3528,0.3528,,,,
207,2021-04-11T01:00:00,asc126828,Desktop,America/Chicago,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-O-300x250-2,300x250,pulsepoint,1.6-1.7,display,2,2,2,,3.2928,1186,,1.6464,1.6464,1.6464,1.6464,3.2928,,,
208,2021-04-11T01:00:00,asc126828,Desktop,America/Chicago,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-O-300x250-2,300x250,rhythmone,1-1.1,display,3,3,,1,3.110664,1814,1.0323,1.018536,1.059828,1.036888,,,1.0323,,
209,2021-04-11T01:00:00,asc126828,Desktop,America/Chicago,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-O-300x250-3,300x250,appnexus,0.5-0.6,display,1,1,,,0.5049,1934,,0.5049,0.5049,0.5049,,,,,
210,2021-04-11T01:00:00,asc126828,Desktop,America/Chicago,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-O-300x250-3,300x250,emx_digital,1-1.1,display,3,3,1,2,3.0854245,1525,1.036445,1.0125345,1.036445,1.02847483,,1.0125345,2.07289,,
211,2021-04-11T01:00:00,asc126828,Desktop,America/Chicago,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-O-300x250-3,300x250,openx,0.2-0.3,display,6,6,2,,1.47312,6188,,0.23958,0.2673,0.24552,0.2475,0.48708,,,
212,2021-04-11T01:00:00,asc126828,Desktop,America/Chicago,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-O-300x250-3,300x250,sharethrough,0.2-0.3,display,9,9,1,,2.573775,11054,,0.279,0.299925,0.285975,0.299925,0.279,,,
213,2021-04-11T01:00:00,asc126828,Desktop,America/Chicago,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-Responsive-AF,728x90,appnexus,0.8-0.9,display,1,1,,,0.846549,1970,0.846549,0.846549,0.846549,0.846549,,,,,
214,2021-04-11T01:00:00,asc126828,Desktop,America/Chicago,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-Responsive-AF,728x90,ix,0.2-0.3,display,3,3,1,,0.836,1872,,0.266,0.2945,0.27866667,,0.2945,,,
215,2021-04-11T01:00:00,asc126828,Desktop,America/Chicago,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-Responsive-AF,728x90,medianet,0.2-0.3,display,20,20,4,,4.77426,19519,0.24158,0.20116,0.29328,0.238713,0.29328,0.97008,,,
216,2021-04-11T01:00:00,asc126828,Desktop,America/Chicago,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-Responsive-AF,728x90,openx,0.1-0.2,display,7,7,1,,1.08405,6132,,0.10692,0.19008,0.15486429,0.19008,0.19008,,,
217,2021-04-11T01:00:00,asc126828,Desktop,America/Chicago,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-Responsive-AF,728x90,openx,0.8-0.9,display,3,3,,,2.67894,2836,0.89298,0.89298,0.89298,0.89298,0.89298,,,,
218,2021-04-11T01:00:00,asc126828,Desktop,America/Chicago,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-Responsive-AF,728x90,pubmatic,0.4-0.5,display,3,3,,,1.4946,1144,,0.4982,0.4982,0.4982,0.4982,,,,
219,2021-04-11T01:00:00,asc126828,Desktop,America/Chicago,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-Responsive-AF,728x90,pubmatic,1.4-1.5,display,1,1,,1,1.4194,297,1.4194,1.4194,1.4194,1.4194,1.4194,,1.4194,,
220,2021-04-11T01:00:00,asc126828,Desktop,America/Chicago,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-Responsive-AF,728x90,sharethrough,2.1-2.2,display,1,1,,,2.1280725,590,2.1280725,2.1280725,2.1280725,2.1280725,,,,,
221,2021-04-11T01:00:00,asc126828,Desktop,America/Chicago,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-Responsive-AF,728x90,sovrn,0.5-0.6,display,1,1,1,,0.50008,1847,,0.50008,0.50008,0.50008,,0.50008,,,
222,2021-04-11T01:00:00,asc126828,Desktop,America/Chicago,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-Responsive-AF,728x90,sovrn,0.8-0.9,display,3,3,,,2.48220588,2853,0.82740196,0.82740196,0.82740196,0.82740196,0.82740196,,,,
223,2021-04-11T01:00:00,asc126828,Desktop,America/Chicago,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-Responsive-B,300x250,ix,0.3-0.4,display,1,1,,,0.323,1145,,0.323,0.323,0.323,,,,,
224,2021-04-11T01:00:00,asc126828,Desktop,America/Chicago,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-Responsive-B,300x250,onemobile,0.4-0.5,display,4,4,2,2,1.80579846,3316,0.46538615,0.40964,0.46538615,0.45144961,,0.9307723,0.87502615,,
225,2021-04-11T01:00:00,asc126828,Desktop,America/Chicago,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-Responsive-B,300x250,onemobile,1.2-1.3,display,1,1,,1,1.29917326,1226,1.29917326,1.29917326,1.29917326,1.29917326,,,1.29917326,,
226,2021-04-11T01:00:00,asc126828,Desktop,America/Chicago,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-Responsive-B,468x60, , ,display,2478,0,,,,,,,,,,,,,
227,2021-04-11T01:00:00,asc126828,Desktop,America/Chicago,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-Responsive-BF,1x1,teads,0.2-0.3,display,7,7,3,,1.7756,4217,,0.2024,0.276,0.25365714,,0.8004,,,
228,2021-04-11T01:00:00,asc126828,Desktop,America/Chicago,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-Responsive-BF,728x90,pulsepoint,0.7-0.8,display,1,1,,,0.735,243,,0.735,0.735,0.735,,,,,
229,2021-04-11T01:00:00,asc126828,Desktop,America/Chicago,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-Responsive-BF,728x90,rhythmone,0.2-0.3,display,3,3,1,,0.837,2089,,0.279,0.279,0.279,,0.279,,,
